tract,eigenvector_centrality,year
48121021633,0.00215578176533275,2004
48439105203,0.002875825153990749,2004
48085030518,2.524296600035057e-05,2004
48085030525,0.0015172370062898795,2004
48085030530,0.005842751255519184,2004
48085030603,0.005673329032270503,2004
48085030605,0.0009591890954384547,2004
48085030801,0.0013167603175191485,2004
48085030802,0.009143757428967395,2004
48085030900,0.031299636200331236,2004
48085031001,0.0014653390968645812,2004
48085031003,0.0008108370072026872,2004
48085031004,0.0011346305081003664,2004
48085031100,0.0017467705374430381,2004
48085031308,0.003531515947761528,2004
48085031309,0.008257112861067758,2004
48085031317,0.0028040828047576987,2004
48085031405,0.003963525224575087,2004
48085031406,0.0007519080545672431,2004
48085031407,0.0008833595883378541,2004
48085031410,0.0027815774847460622,2004
48085031506,0.025882083196894973,2004
48085031508,0.005986898182127043,2004
48085031612,0.0031582381954174325,2004
48085031633,7.467929150387729e-05,2004
48085031636,0.005108435127149151,2004
48085031655,0.012613350168249509,2004
48085031663,0.0012600355853415472,2004
48085031704,0.008421883541151661,2004
48085031717,0.0013004009484557267,2004
48113007102,0.02071241808414007,2004
48113007601,0.00036551563966074897,2004
48113007823,0.04301743241771416,2004
48113009402,0.00044734230125068806,2004
48113009804,0.008781126185140483,2004
48113011800,0.0011796681986061945,2004
48113012701,0.006197898483931218,2004
48113013007,0.0013749558117653654,2004
48113013200,0.1386399045662843,2004
48113014701,0.006228027733218102,2004
48113014901,0.009506746387939087,2004
48113015100,0.0012852049421785802,2004
48113016001,0.0019120941668602828,2004
48113017004,0.001156422274000817,2004
48113017101,0.002144705446918414,2004
48113017102,0.0018700864854040208,2004
48113018118,0.0025171148952994635,2004
48113018121,0.0006340705835965469,2004
48113018123,0.0076033289296720185,2004
48113018124,0.0019237340012457048,2004
48113018135,0.00016963647744582325,2004
48113018138,0.0037945110867976467,2004
48113018300,0.005054887707249044,2004
48113019301,0.002180893463714406,2004
48121020103,0.002358488599364479,2004
48121020104,0.0016232480171207346,2004
48121020114,0.0025302981455715147,2004
48121020115,0.0007360276820000662,2004
48121020202,0.001682364613776851,2004
48121020204,0.0024912679059984704,2004
48121020308,0.012353177459619537,2004
48121020309,0.0061897862259952955,2004
48121020503,0.000454584040154482,2004
48121020601,0.020163263002618826,2004
48121020800,0.010317712251727578,2004
48121021715,0.0005198254967170954,2004
48121021731,0.0006712682683228,2004
48121021735,0.006053976943221106,2004
48231960700,0.0004783864091748378,2004
48231961600,0.0005361503981472694,2004
48257050703,0.00024550993602827245,2004
48439104602,8.090945015646918e-05,2004
48439104803,0.0018158068479457085,2004
48439111521,0.0025690143612930416,2004
48439111532,0.0024354806330253967,2004
48439111543,0.002317690126178469,2004
48439121601,0.005573130597249839,2004
48439113707,0.0010920187944565855,2004
48439100700,0.00456816340005812,2004
48439113919,0.0003655672715744725,2004
48113005400,0.0006022514626350182,2004
48439110203,0.001388423779411065,2004
48439110500,0.005488862631557764,2004
48113011702,0.0022014855131782135,2004
48113018505,0.0010082323961208308,2004
48113013715,0.00043919107543983636,2004
48113014001,0.03286325895350328,2004
48121020504,3.4046582427724856e-05,2004
48121021613,0.0021010083969863857,2004
48085031504,0.0013472335749565936,2004
48085031715,0.0004340200230433273,2004
48121020203,0.001214824710737258,2004
48121020700,0.012821465274329251,2004
48121021717,0.001964670170140439,2004
48121021730,0.0008430330078429409,2004
48257050800,0.0009896319678140751,2004
48439110807,0.0016041189268596633,2004
48439111522,0.0010469011449874216,2004
48439113610,0.006637514034306291,2004
48113011900,0.003661701805849332,2004
48439113705,0.15489669247108018,2004
48439113710,0.00032815477968955136,2004
48113018111,0.0025779019589979987,2004
48113000401,0.01533132290809976,2004
48257050500,0.012557073712439895,2004
48113018600,0.0051697210998458325,2004
48439113816,0.0011554691737352787,2004
48439113924,9.101812234172524e-05,2004
48439110204,0.012566470521845995,2004
48439113925,0.00025840681686173313,2004
48113013713,0.003955160159985691,2004
48439113912,0.003802571332781479,2004
48439110907,0.004052086552775998,2004
48139060206,0.002473982845493629,2004
48439114005,0.003609402202964629,2004
48121020113,0.00011079795890872158,2004
48113001204,0.0009806461452766461,2004
48113001202,0.0017848493467460488,2004
48121021742,0.004321567773660689,2004
48113014119,0.020935965062905043,2004
48439111545,0.0015045247678567616,2004
48113006402,0.0025983644972111357,2004
48121021750,0.003812987755012767,2004
48113001302,0.00048617812379899404,2004
48121020306,0.013299517823787023,2004
48113005901,0.00017450868276834322,2004
48113005300,0.0007736047447950028,2004
48113010102,0.0011982450689843568,2004
48439111306,0.006464264968465597,2004
48439111553,0.00790860345794618,2004
48085030528,0.001698351666102699,2004
48085031507,0.007331436709338789,2004
48439114102,0.0012840477203498108,2004
48085030702,0.020806467557426614,2004
48121020106,0.0011794943377858226,2004
48121020107,0.0003763252023256518,2004
48121020205,0.0001247763131006072,2004
48231961503,0.0006727408197280822,2004
48085030604,0.00044387557661476417,2004
48085030529,0.00035008831231394036,2004
48231960300,0.0003432296161178886,2004
48231961400,0.0008625614069578662,2004
48439104502,0.006197040782357247,2004
48085030701,0.04148591047397,2004
48113001600,0.015380891337535504,2004
48113000702,0.026043475646205686,2004
48113002400,0.0011327493076399961,2004
48113008703,1.6842447100341615e-05,2004
48113006501,0.0009116134992956584,2004
48113008704,0.0011867253348171055,2004
48113009900,0.2197392387521644,2004
48085030516,0.0008269162422149253,2004
48113001900,0.06804730660069341,2004
48121020109,3.7596916949588395e-06,2004
48397040504,0.004851800685461011,2004
48397040506,0.0030869284405619125,2004
48113018120,0.0005182976780983953,2004
48085032003,0.007950667239563858,2004
48113016510,0.0006784377929034577,2004
48113017001,0.00516579278070735,2004
48113018122,0.0020044727524862714,2004
48113018134,0.0005959322429868135,2004
48113019035,0.06791946291592309,2004
48397040402,0.001987418005547367,2004
48397040503,0.011624222719255306,2004
48113006002,0.0016793713100194093,2004
48113010803,0.0008968794123891193,2004
48113010902,0.003066544602707516,2004
48113011001,0.0005331574384908518,2004
48113013005,0.004180927557112753,2004
48113013011,0.007869932563576307,2004
48113016502,0.0048122357088229385,2004
48113016509,0.0008413717066002144,2004
48113016513,0.011356090136181864,2004
48113016516,0.0032453566479623327,2004
48113016606,0.0022886781640722147,2004
48113016612,0.0012847117799947756,2004
48113016622,0.00029724359542257164,2004
48113017003,0.001122718582992033,2004
48113017703,0.0002368617961984905,2004
48121020506,0.0028039178108715986,2004
48121020602,0.002195208166795482,2004
48367140405,0.0010535589101286146,2004
48367140411,0.00043473273455868846,2004
48439111103,0.0015525183951755359,2004
48439111304,0.0016462663820170336,2004
48113016704,3.2263016584235266e-05,2004
48113017301,0.0010561464807449462,2004
48113018802,0.011638510401825177,2004
48113019004,0.0015485006080941935,2004
48113019014,0.009418009418358436,2004
48113019021,0.002782187239607501,2004
48121021304,0.00821584988843487,2004
48121021520,0.0006586945965982836,2004
48121021521,0.0029923184836839318,2004
48439113511,0.016018465181712755,2004
48439113618,0.005145755762277202,2004
48439113619,0.0005625219617245388,2004
48439113634,0.007371114257420294,2004
48113008802,0.0013968155042048786,2004
48113011105,6.318375781935873e-06,2004
48113013716,0.0111990709445648,2004
48113013718,0.0037852991086130884,2004
48113013720,0.008682300492776435,2004
48113013721,0.0015366317673095756,2004
48113013902,0.018122279718386064,2004
48113017201,0.004743298223000977,2004
48113017303,0.0021444354337066783,2004
48113017304,0.0006741687330481975,2004
48113017606,0.003358304635129945,2004
48113017806,0.005333143347525056,2004
48113017807,0.01910627597359671,2004
48113018506,0.08259433269773278,2004
48113019900,0.012263534413070772,2004
48397040101,0.0011969694394691332,2004
48397040102,0.004267476498235714,2004
48439113214,0.0006062835341518781,2004
48085031624,0.018511850769622844,2004
48085031637,0.00151126271090039,2004
48085031641,0.0024919185556696887,2004
48085031642,0.0018224178842086594,2004
48085031643,0.00169424511767152,2004
48085031646,0.003636262504493641,2004
48085031648,0.024626815815582653,2004
48085031658,0.05490451856112587,2004
48113006700,0.0002933243676663284,2004
48113010804,0.0019339226004157566,2004
48113017306,0.0007052493928895244,2004
48113017400,0.020483406547316892,2004
48113019700,0.021888852200834214,2004
48439113404,0.006946629686539025,2004
48439113612,0.004564314551371075,2004
48439122600,0.005049409039939951,2004
48439122700,0.04851575783133665,2004
48439122801,0.002121048558064781,2004
48397040301,0.002258762599547086,2004
48085031807,0.024181877502962863,2004
48113016514,0.0006706066888469148,2004
48113016620,0.0019916214918163,2004
48439111552,0.005556234995721728,2004
48085032012,0.0011840040216265068,2004
48439113002,0.05416873757071188,2004
48113016701,0.0005624744564974068,2004
48113020200,0.0018986739503072626,2004
48113016607,0.004413570325199361,2004
48113016903,0.005423118440735792,2004
48085031802,0.02959670084333627,2004
48085031806,0.0006398429241861763,2004
48085031900,0.10462594287203143,2004
48085032004,0.0021780811401100847,2004
48085032013,0.008036899198937365,2004
48113016520,0.02360474033775041,2004
48121021518,0.0016259834601172914,2004
48121021519,0.0031726983317058462,2004
48121021629,0.00493586321037841,2004
48439111203,0.0014228271250735607,2004
48439111312,0.004452490595764314,2004
48439111539,0.0006755128494326782,2004
48439121611,0.002995162108930317,2004
48113014120,0.003378902849983662,2004
48251130207,0.008333663413969704,2004
48251130303,0.0021859022894928273,2004
48251130700,0.0001336071920248706,2004
48113016615,0.0003623666989986352,2004
48113016625,0.0028057184957430807,2004
48113019029,0.0020268897127467007,2004
48251130405,0.0003766790041757625,2004
48085031622,0.012258279087188415,2004
48085031627,0.012556537918117007,2004
48085031629,0.0012477495830074993,2004
48085031630,0.00013504952125786498,2004
48085031649,0.054644303246989864,2004
48085031652,0.005086159421817051,2004
48085031653,0.00670678332809405,2004
48085031659,0.002134962529976987,2004
48085031662,0.0004993157885249415,2004
48121021202,0.011089761206096638,2004
48121021303,0.0053251375664781185,2004
48113014126,0.0500529036042351,2004
48113016619,0.0006941994715511758,2004
48121020900,0.0014674121343096448,2004
48121021800,0.0027193776534004217,2004
48121021525,0.0004926515123440665,2004
48113019019,0.004891853842519132,2004
48121021638,0.0002637586702231065,2004
48113019043,0.003341473969724989,2004
48439111546,0.002950673337783063,2004
48497150102,0.0015671513578960749,2004
48497150401,0.0032486583040940305,2004
48113014127,0.008441523283473683,2004
48113008400,0.003188430351717843,2004
48113009000,0.005431716935095263,2004
48113009103,0.0007035820301833498,2004
48113009104,0.0005140200001405795,2004
48439100400,0.001658953162527218,2004
48113014131,0.003641420640147024,2004
48113014133,0.0015771500843288536,2004
48439100101,0.0015462546319067706,2004
48439100102,0.0019225838957898766,2004
48113002000,0.004095435874530438,2004
48113003700,0.0026498306983374466,2004
48113006800,0.00426863517701559,2004
48113020300,0.012911981367664785,2004
48113003101,0.24486295596381435,2004
48113013616,0.2046179957234399,2004
48113013619,0.02474308290193647,2004
48113009105,0.0015015595429172526,2004
48113011601,0.00016353198422026233,2004
48439100201,0.0003555475849346629,2004
48439100202,0.013971635542678915,2004
48439100300,0.008608972422883828,2004
48113014128,0.0028259861839645475,2004
48113014130,0.0028420295196030943,2004
48113004201,0.017577278488050657,2004
48439111202,0.002099390921296993,2004
48121021505,0.002980647325662868,2004
48121021512,0.00021757547777979187,2004
48121021513,0.0008146023305775598,2004
48439101202,0.015646695313399156,2004
48085030406,0.0012009370337875114,2004
48113004100,0.0005268310926980949,2004
48113004202,0.00037693955711251223,2004
48113004900,0.003575649278498926,2004
48113013621,0.0017854296791519784,2004
48113013727,0.07634021376824543,2004
48113014113,0.00047536033816493554,2004
48113014115,0.02100341612961066,2004
48113014124,0.14619569465482815,2004
48113014136,0.04050782095201727,2004
48113014137,0.04185841865183304,2004
48113014302,0.007973302075582679,2004
48113019039,0.041844509653443517,2004
48257050201,0.0014909117641587108,2004
48257050205,0.002820855390681993,2004
48439101500,0.005853773409465539,2004
48439101700,0.004504976035921478,2004
48439102700,0.006687492317795077,2004
48439104201,0.0043624530904612146,2004
48439104202,0.001046188212351455,2004
48439105502,0.003160972218753702,2004
48439105503,0.0017317780158904118,2004
48439106510,0.0014002224832489905,2004
48439106516,0.005313156245854196,2004
48439106518,0.06651000712166183,2004
48085030504,0.009849177593491484,2004
48439110701,0.003725997973641561,2004
48113013726,0.011451892134892698,2004
48121021404,0.0022942140136413434,2004
48113014403,0.002292229587024791,2004
48113009201,0.0022231958156896433,2004
48113009202,0.0013811073435564172,2004
48113014103,0.09070017272521494,2004
48085030510,0.00017584304812469164,2004
48121021630,0.001477765031690141,2004
48113019023,0.0022192010844747844,2004
48113019041,0.0006262648427649609,2004
48439101403,0.0007457953060230644,2004
48439102500,0.0032665283865961014,2004
48439105512,0.0006984505515414697,2004
48439105508,0.007108366799410233,2004
48439106001,0.004408104771411728,2004
48113009301,0.001089804295707735,2004
48113016406,0.001004923087675778,2004
48113009304,0.006846860477990721,2004
48113011602,0.002617045579113916,2004
48113014306,0.030853998568712362,2004
48085030531,0.0016645393078384596,2004
48085031310,0.0023873552338634398,2004
48085031314,0.0007427720498393746,2004
48085031315,0.0014211795427188085,2004
48085031408,0.0009667371797467344,2004
48085031409,0.0003766664768703978,2004
48085031505,0.004322602869783509,2004
48085031613,0.005938423354683425,2004
48085031621,0.037617158401047165,2004
48085031626,0.00563674435735877,2004
48085031632,0.0015615533311911544,2004
48085031639,0.00031684071533035315,2004
48085031640,0.001435227875899804,2004
48085031654,0.00039929381013254465,2004
48085031656,0.04465401203091444,2004
48085031706,0.004205698761262874,2004
48085031709,0.007291675306444235,2004
48085031711,0.0026158070989734045,2004
48085031712,0.002528472002143964,2004
48085031713,0.002709374769619629,2004
48085031714,0.00023883288726211783,2004
48085031718,0.0039984391225833076,2004
48085031719,0.0005556784995253552,2004
48085031720,0.0016267554082000858,2004
48085031805,0.021773265951049642,2004
48085032008,0.0029415474417707425,2004
48085032009,0.0142135414714346,2004
48085032010,0.003669324459853519,2004
48085032011,0.0037532957051179647,2004
48113007604,0.006298621411607682,2004
48113007804,0.010765156455671556,2004
48113007812,0.002665453112880679,2004
48113008100,0.011493118731980842,2004
48113009303,0.0005189679945541197,2004
48113009608,0.0033113721504655943,2004
48113012000,0.00028619703680430605,2004
48113012204,0.005046630842351872,2004
48113012206,0.0045899152511971394,2004
48113012207,0.016339568067830112,2004
48113012302,0.0040877687102270615,2004
48113012400,0.001899763251958952,2004
48113012500,0.0010188257358972582,2004
48113012601,0.00343231475960143,2004
48113012604,0.0024607464754553697,2004
48113012900,0.002090952547458146,2004
48113013004,0.004120748860089977,2004
48113013010,0.004181879730567921,2004
48113013610,0.00327325030268192,2004
48113013803,0.012856659352563872,2004
48113014135,0.005309300941433561,2004
48113014309,0.00654506880617451,2004
48113014406,0.011920592455122274,2004
48113014407,0.013497440787076109,2004
48113014502,0.0058314504306900645,2004
48113014603,0.00232242771238976,2004
48113014902,0.007830163025808906,2004
48113015000,0.002802081407638332,2004
48113015202,0.03907900618579943,2004
48113015204,0.0018844394279044024,2004
48113015206,0.0017310960636783845,2004
48113015303,0.012300369110363028,2004
48113015304,0.013331860133585359,2004
48113015305,0.0045889678965792035,2004
48113015404,0.0015096673216633248,2004
48113015500,0.010480960105807536,2004
48113016201,0.00270257025187792,2004
48113016202,0.002475621473218954,2004
48113016401,0.003328489905341634,2004
48113016408,0.0005761415493380263,2004
48113016411,7.194704203453976e-05,2004
48113016611,0.0024156517774345325,2004
48113018105,0.006961521300181787,2004
48113018128,0.0017588786885992431,2004
48113018137,0.0012556834194989226,2004
48113018139,0.002626002510432913,2004
48113018141,0.0003993870252516882,2004
48113018142,0.0001779030415656184,2004
48113018204,0.0017009349145538002,2004
48113018205,0.0005978263634325683,2004
48113018700,0.0007077360884381226,2004
48113019016,0.008172640300834038,2004
48113019024,0.0048829913973473535,2004
48113019025,8.510719919111477e-05,2004
48113019027,0.0042891949457008645,2004
48113019031,0.003353448253338208,2004
48113019032,0.0022588237134304186,2004
48113019033,0.002885589716336413,2004
48113019203,0.01014182784030316,2004
48113019205,0.011393235466472598,2004
48113019210,0.009440594598247623,2004
48113019302,0.003182927519408057,2004
48113019600,0.00022423457417408569,2004
48121020402,0.010660360739787648,2004
48121020505,0.0007903384895110576,2004
48121021611,0.0017211827399933653,2004
48121021616,0.0006311647958360773,2004
48121021618,0.03350578978701062,2004
48121021620,0.004718018279602859,2004
48121021622,0.002273129848478232,2004
48121021624,0.004260122489887703,2004
48121021631,0.0018498100143414238,2004
48121021721,0.0002411491634294252,2004
48121021722,0.018864961507302658,2004
48121021725,0.004500005170308891,2004
48121021726,0.0010674265877926798,2004
48121021729,0.0005228319708067106,2004
48121021746,0.0017361277604694418,2004
48121021747,0.0043702754934381175,2004
48121021748,0.0004166996288551231,2004
48121021752,0.00023180515588834219,2004
48139060204,0.0016444755358446608,2004
48231960400,0.008125556447066294,2004
48231961100,0.015016370403458127,2004
48257050300,0.008308132536592641,2004
48257050400,0.00698895679627616,2004
48257050600,0.001532292889935012,2004
48257050704,0.0012290912143136925,2004
48439104601,0.0003169305287041926,2004
48439104603,0.0011283419344757714,2004
48439104605,0.002258433483474483,2004
48439106102,0.00654212064292772,2004
48439111012,0.00030514437948312903,2004
48439111402,0.00012370993432696544,2004
48439111514,0.0038151320479403662,2004
48439111516,0.0144233246002608,2004
48439111533,0.0023275967530103233,2004
48439111540,0.007424257039729331,2004
48439111542,0.00022268560610456001,2004
48439111547,0.0010635194953251446,2004
48439113110,0.010753697908455906,2004
48439113213,0.012009290564139444,2004
48439121604,0.009623623859616149,2004
48439121608,0.0012048065523468734,2004
48439121609,0.0018326274990485766,2004
48439121903,0.01123260133672287,2004
48497150601,0.0017538255220732526,2004
48439110805,0.06675193881533881,2004
48439113812,0.003605664804318849,2004
48439114007,0.001681220212671424,2004
48113007910,0.0009834981276763306,2004
48113011701,0.0020653963014904283,2004
48113012702,0.001160091730861834,2004
48121021619,0.025551603930213426,2004
48121021739,0.003631572913349099,2004
48121021734,0.0007146896994127391,2004
48439121703,0.017752274665798318,2004
48113000300,0.008579056716693241,2004
48113000900,0.003884264467157069,2004
48113001101,0.0019355830684087809,2004
48113004700,0.007131388400461808,2004
48439113703,0.0424665942005461,2004
48113018136,0.002104620252080124,2004
48113009611,0.004489116446766311,2004
48113014308,0.006593088670061954,2004
48113016301,6.148999948519809e-05,2004
48439110704,0.012437067264051143,2004
48113013714,0.010178083753767327,2004
48113014405,0.009654994255908513,2004
48113015205,0.0008838341128185379,2004
48113015403,0.0006224883186342895,2004
48113016413,0.0020759917257030256,2004
48439113519,0.0010785377802264137,2004
48121021621,0.014275015912339073,2004
48121021740,0.0007337648913520659,2004
48085031311,0.0022044703099822946,2004
48085031316,0.0006832000415244901,2004
48121020403,0.0039031642615283374,2004
48121021615,0.0011628446532490685,2004
48439103800,0.0027047792058178546,2004
48439111506,0.014579616329678715,2004
48113007818,0.0007550991727465218,2004
48113016902,0.006173004645695013,2004
48121021745,0.002556575538718874,2004
48113000201,0.0042845028902122675,2004
48113009701,0.023982260421237914,2004
48113014602,0.0064728151979994795,2004
48113014134,0.0009263493661147162,2004
48113015401,0.00635017324521626,2004
48257051100,0.002081556944103178,2004
48257051201,0.0009382397162869849,2004
48257051202,0.0007043709742957209,2004
48439110903,0.0038819399959292428,2004
48439111524,0.013548089220023306,2004
48439111530,0.012377999880970832,2004
48113005200,0.0009761085355039422,2004
48439122001,0.0004958993323366358,2004
48113012800,0.006667248225839096,2004
48113019400,0.010447592027446872,2004
48439114003,0.008882960154561964,2004
48113018129,0.0031168303141492137,2004
48113018801,0.008644576302014309,2004
48121021744,0.003099508699142913,2004
48121021753,0.0013641972464721508,2004
48113004600,0.0023205441442593114,2004
48113018132,0.007147994557125119,2004
48113007811,0.006143576193809828,2004
48439110302,0.0034169658889953644,2004
48439110906,0.0030442353654011553,2004
48113012208,5.257188262928505e-05,2004
48439105507,0.0052220641013151076,2004
48439111311,0.0007587844268902437,2004
48439111534,0.002010143216120974,2004
48113000100,0.002311481005613264,2004
48113008000,0.0029477215788632338,2004
48231960800,0.00111009780000633,2004
48113010904,0.011552721775397531,2004
48113000202,0.0021625619137749423,2004
48113000500,0.04320624434577902,2004
48113000800,0.024744247870941483,2004
48113004800,0.003635913886026437,2004
48439104400,0.002099857033114661,2004
48085031411,0.001083559781184347,2004
48113005100,0.0004062730260397041,2004
48113000603,0.007732400594970571,2004
48113001504,0.0032992115733226977,2004
48113018402,0.005494297243647869,2004
48113018110,0.008585500608745049,2004
48113007903,0.002014535203613008,2004
48113018126,0.0006331206824186298,2004
48113018401,0.007541626860638018,2004
48439111011,0.00027044856548915654,2004
48121021716,0.010308146459415895,2004
48113000605,0.031219812356854983,2004
48113006200,0.003503797472882202,2004
48113000404,0.002482128226295005,2004
48121021727,0.003455623183389674,2004
48439111523,0.00892741312961684,2004
48113012100,0.00751659154163818,2004
48113006001,0.002160686605525923,2004
48113014205,0.020977432869043192,2004
48113000606,0.018269762716266992,2004
48113002701,0.0004976580426593385,2004
48121021720,0.001273257727348348,2004
48439113520,0.0005177836949847443,2004
48439113918,0.002086681869625809,2004
48439105901,0.002660619121788651,2004
48439111018,0.00040013717622207416,2004
48439113917,0.00102371278799227,2004
48439114006,0.0013405203836542405,2004
48439113632,0.0020858792030612294,2004
48439123300,0.20142761985683127,2004
48113009702,0.005397054109273517,2004
48257050701,0.0007749386331818764,2004
48257051000,0.0024096714037972226,2004
48439106300,0.00047575814065802197,2004
48439113911,0.01444623804645225,2004
48113001002,0.003998201201266972,2004
48113005600,0.0009619944136951306,2004
48113002500,0.007122811226068306,2004
48121021527,8.943402600144611e-05,2004
48085030523,0.0002307091231414689,2004
48085031716,0.007752300223188798,2004
48113005000,0.012350491327924441,2004
48113010000,0.5962864658173854,2004
48121021751,4.384725367407204e-05,2004
48139061300,0.0008929451622099681,2004
48231960900,0.0070334641844602705,2004
48085031660,0.0010324350784031064,2004
48113005902,0.0012021046228395179,2004
48121021736,0.0021104238992579547,2004
48113016618,0.007235158811754933,2004
48113006502,0.0015466518437816598,2004
48113014702,0.0029040602282092787,2004
48113004500,0.0020051178434434,2004
48113000701,0.018330795081471927,2004
48113001102,0.0016561517229055575,2004
48085031661,0.002416873057262613,2004
48439111003,0.003524348663616693,2004
48085030507,0.0015292108516723158,2004
48113001301,0.002832467952040534,2004
48085030509,0.0001879968603755064,2004
48085030527,0.00042641324501367346,2004
48113001503,0.009052028759077412,2004
48113011002,0.0006744276565919801,2004
48121020105,5.9227732772296814e-05,2004
48121021623,0.00028847668811532245,2004
48121021749,0.00046502384066947626,2004
48113001502,0.00390773268262834,2004
48113011500,0.0006530361768591611,2004
48439114104,0.0012535584054561395,2004
48439121605,0.00568076289723242,2004
48113007822,0.07705897503194109,2004
48113018403,0.006161883426777082,2004
48121021526,0.002940715472272544,2004
48113001203,6.731423356134766e-05,2004
48085030517,0.002662981305400244,2004
48085030524,0.0019267372843947907,2004
48113002100,0.1697070603747667,2004
48113008604,0.00013483901001642014,2004
48121020112,6.530759473526301e-05,2004
48121021626,0.00017960111542809866,2004
48439102000,0.08099060074971426,2004
48113017202,0.0024616261304330326,2004
48113008701,0.0003874706173583642,2004
48113010903,0.013021975867661588,2004
48113016511,0.00015107431623982814,2004
48397040401,0.0025254158045042324,2004
48439111301,0.0020591945962706087,2004
48439111404,0.0035000136294245274,2004
48113010601,0.005256119154388204,2004
48113010801,0.0009266607618064932,2004
48439113408,0.008052944907332694,2004
48113010704,0.0004911054270831888,2004
48113017704,0.009201923671164531,2004
48139060900,0.0008201944397793719,2004
48439113301,0.003506824255028721,2004
48439113302,0.010223272369671157,2004
48439113803,0.005502081995477078,2004
48113011104,0.0002545141021028976,2004
48113017500,0.008849590897460102,2004
48113017805,0.022205063567692685,2004
48367140403,0.0023349765371601253,2004
48439113405,0.006979172339022023,2004
48251130601,0.0009916770255642983,2004
48439111544,0.0007668066871168234,2004
48113018001,0.0017611692924089496,2004
48439113512,0.019557308013147104,2004
48439113611,0.006361773006865696,2004
48439113627,0.013097690528821643,2004
48121021305,0.004079855637874288,2004
48121021635,0.0018762409233106273,2004
48113016804,0.006290917914789303,2004
48113016616,0.005312979873186981,2004
48085031625,0.0019336997169801188,2004
48113019028,0.00033119564093789683,2004
48439121905,0.0031566597103033296,2004
48113013607,0.0013707672967843904,2004
48113003902,2.5914262815637342e-05,2004
48439113210,0.001139477005197226,2004
48121020303,0.003416745842592688,2004
48113004000,0.0017721288844518286,2004
48113013624,0.004640898669497492,2004
48113013626,0.035301154326059236,2004
48113014116,0.009516290267096196,2004
48439100501,0.0005551649350284292,2004
48439100800,0.0013028272427824678,2004
48439106513,0.0005920127065932045,2004
48439106514,0.0035464809734388077,2004
48113003901,0.001352129647997724,2004
48439100601,0.0005108492834538159,2004
48439105204,0.001054835150666432,2004
48439113906,0.016708215031429153,2004
48113008801,0.0009884222325588327,2004
48439100900,0.00551438151422973,2004
48085031708,0.022795419763826614,2004
48113007815,0.014681006260454653,2004
48113007826,5.6304992734318336e-05,2004
48113007902,0.004769738921395546,2004
48113009401,0.00210888250700443,2004
48113009605,0.020575236695620037,2004
48113009607,0.005179220636749646,2004
48113016302,0.0001648980708207032,2004
48113016523,0.002846297413934837,2004
48113018206,0.0008163481191105461,2004
48113019204,0.009960961974246398,2004
48121021614,0.0030242541787172997,2004
48139061100,0.0007880085605070171,2004
48439104701,0.0004158782037533264,2004
48439105704,0.0038657940315484736,2004
48439110703,0.0009117547944410828,2004
48439111409,0.0002415704888980833,2004
48439111531,0.00114462424252226,2004
48439113102,0.0014210105433746668,2004
48439113104,0.0019207210666573942,2004
48439113112,0.0003451286790857838,2004
48439113625,0.0009576979204927004,2004
48439113626,0.002275250536272836,2004
48439113629,0.027235003271544926,2004
48439121702,0.0592899800569183,2004
48439122400,0.042451856621987964,2004
48439122500,0.005476908920641431,2004
48439122900,0.004937756611807935,2004
48439113709,0.005389333296106329,2004
48113013722,0.03663677899299825,2004
48113008200,0.005839197697205812,2004
48439111541,0.00045712684521169504,2004
48439113630,0.0018089662176419094,2004
48113009604,0.05432011596370152,2004
48439113114,0.0017922026312852122,2004
48439114204,0.00112111168768995,2004
48439110600,0.0005245886568690854,2004
48121021737,0.002137199654769059,2004
48113020500,0.02111000557798744,2004
48113004400,0.0006491415011729217,2004
48439113928,0.007967433835050098,2004
48113013400,0.010977421902932523,2004
48113018127,0.002839426088181925,2004
48439113624,0.003120454841550181,2004
48439123600,0.03192502150037557,2004
48439113510,0.005514844575533642,2004
48085030522,1.5780697944164563e-63,2004
48085030526,0.0010119549334344864,2004
48085030519,0.000335342756617341,2004
48113002702,0.0005717954481172504,2004
48085030513,0.0003243117797655563,2004
48113018104,0.008205645409121692,2004
48113018133,0.010822724913309194,2004
48139061600,0.014610832086816709,2004
48113017812,0.008954600113568491,2004
48113017900,0.0022307504923290023,2004
48113019208,0.016764888411066173,2004
48397040505,0.0009064413191311108,2004
48113006100,0.0009092672891783908,2004
48113008705,0.0006667541723127004,2004
48113011101,0.0018233440028180715,2004
48113013008,0.0003227849212186373,2004
48113013009,0.0008469976942620028,2004
48113016621,0.00025147026621254187,2004
48139061400,0.019296330211515347,2004
48139061500,0.0123791992770011,2004
48251130410,0.0024266192412554853,2004
48367140101,0.0017197943674365213,2004
48367140409,8.078452599219459e-05,2004
48367140502,0.0014704863360976525,2004
48367140601,0.0017002046301314096,2004
48367140602,0.0005794325419237097,2004
48367140705,0.002664852305423207,2004
48439105902,0.0009763120570500493,2004
48439111104,0.0028958581403165182,2004
48439111309,0.0035320473280684023,2004
48439111529,0.0006289078795031805,2004
48439111536,0.01032836551984842,2004
48439113215,0.0032580213078013853,2004
48439113809,0.003199624586097457,2004
48439121610,0.00464405460798493,2004
48113011200,0.0014054697017965088,2004
48113011300,0.0011817951721009275,2004
48113011401,0.0016257308879695845,2004
48113019013,0.010056053414123054,2004
48113019020,0.0014912579318923814,2004
48367140300,0.00657705505022901,2004
